530,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
531,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
535,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
539,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
540,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
541,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
544,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
545,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
546,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
548,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
551,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
552,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
553,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
555,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
556,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
557,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
558,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
561,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
562,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
563,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
565,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
567,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
568,complex,entity_wrong,type_false,rel1_false,rel2_false,type_constraint
570,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
574,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
575,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
576,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
577,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
579,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
580,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
582,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
584,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
585,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
586,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
588,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
590,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
592,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
593,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
594,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
595,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
597,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
598,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
599,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
600,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
602,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
603,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
607,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
608,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
609,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
610,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
611,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
612,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
613,complex,entity_right,type_false,rel1_false,rel2_right,no_constraint
614,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
615,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
619,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
620,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
625,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
626,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
630,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
632,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
634,complex,entity_right,type_false,rel1_right,rel2_right,type_constraint
637,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
638,complex,entity_wrong,type_false,rel1_right,rel2_right,no_constraint
640,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
641,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
642,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
643,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
644,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
648,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
649,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
650,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
652,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
655,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
656,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
657,complex,entity_wrong,type_false,rel1_false,rel2_right,type_constraint
658,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
659,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
